Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
1786163954,Straight Cash Free Contest Series presented by Straight Talk Wireless,82492998,$0,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,1. Column A lists all of your contest entries for this draftgroup
1786163955,AutoNation Free Football Challenge,82493011,$0,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,2. Your current lineup is listed next to each entry (blank for reservations)
1786092077,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
1786092078,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
1786092079,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,5. For faster processing only include entries you are changing in the file you upload
1786092080,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,
1786092081,NFL $1M Champ Series Play-Action [$100K to 1st],82644115,$3,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1786163956,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Patriots  (13932918),Patriots ,13932918,DST,4000,NE@CIN 12/15/2019 01:00PM ET,NE,15.54
1786163957,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,QB,Kyle Sloter (13932181),Kyle Sloter,13932181,QB,4000,TB@DET 12/15/2019 01:00PM ET,DET,0
1786163958,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,QB,Blaine Gabbert (13932188),Blaine Gabbert,13932188,QB,4000,TB@DET 12/15/2019 01:00PM ET,TB,0
1786163959,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Bo Scarbrough (13932268),Bo Scarbrough,13932268,RB/FLEX,4000,TB@DET 12/15/2019 01:00PM ET,DET,9.15
1786163960,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,QB,Chad Henne (13932182),Chad Henne,13932182,QB,4000,DEN@KC 12/15/2019 01:00PM ET,KC,0
1786163961,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Royce Freeman (13932280),Royce Freeman,13932280,RB/FLEX,4000,DEN@KC 12/15/2019 01:00PM ET,DEN,9.42
1786163962,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Mecole Hardman (13932518),Mecole Hardman,13932518,WR/FLEX,4000,DEN@KC 12/15/2019 01:00PM ET,KC,8.42
1786163963,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,QB,Alex Tanney (13932184),Alex Tanney,13932184,QB,4000,MIA@NYG 12/15/2019 01:00PM ET,NYG,0
1786163964,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Mike Gesicki (13932744),Mike Gesicki,13932744,TE/FLEX,4000,MIA@NYG 12/15/2019 01:00PM ET,MIA,6.82
1786163965,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,QB,Nate Sudfeld (13932185),Nate Sudfeld,13932185,QB,4000,PHI@WAS 12/15/2019 01:00PM ET,PHI,0
1786163966,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Nelson Agholor (13932522),Nelson Agholor,13932522,WR/FLEX,4000,PHI@WAS 12/15/2019 01:00PM ET,PHI,8.91
1786163967,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,QB,Josh Dobbs (13932189),Josh Dobbs,13932189,QB,4000,JAX@OAK 12/15/2019 04:05PM ET,JAX,0
1786163968,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Hunter Renfrow (13932520),Hunter Renfrow,13932520,WR/FLEX,4000,JAX@OAK 12/15/2019 04:05PM ET,OAK,7.96
1786163969,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Gerald Everett (13932742),Gerald Everett,13932742,TE/FLEX,4000,LAR@DAL 12/15/2019 04:25PM ET,LAR,8.44
1786163970,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,QB,C.J. Beathard (13932187),C.J. Beathard,13932187,QB,4000,ATL@SF 12/15/2019 04:25PM ET,SF,0
1786163971,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Tevin Coleman (13932282),Tevin Coleman,13932282,RB/FLEX,4000,ATL@SF 12/15/2019 04:25PM ET,SF,11.66
1786163972,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Kendrick Bourne (13932524),Kendrick Bourne,13932524,WR/FLEX,4000,ATL@SF 12/15/2019 04:25PM ET,SF,6.98
1786163973,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,QB,Easton Stick (13932186),Easton Stick,13932186,QB,4000,MIN@LAC 12/15/2019 04:05PM ET,LAC,0
1786163974,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Reggie Bonnafon (13932286),Reggie Bonnafon,13932286,RB/FLEX,3900,SEA@CAR 12/15/2019 01:00PM ET,CAR,1.68
1786163975,NFL $175K First Down [20 Entry Max],82646108,$1,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Greg Olsen (13932746),Greg Olsen,13932746,TE/FLEX,3900,SEA@CAR 12/15/2019 01:00PM ET,CAR,9.85
1786164146,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,John Ross III (13932528),John Ross III,13932528,WR/FLEX,3900,NE@CIN 12/15/2019 01:00PM ET,CIN,15.32
1786164147,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Chris Thompson (13932284),Chris Thompson,13932284,RB/FLEX,3900,PHI@WAS 12/15/2019 01:00PM ET,WAS,9.71
1786164148,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Paul Richardson Jr. (13932526),Paul Richardson Jr.,13932526,WR/FLEX,3900,PHI@WAS 12/15/2019 01:00PM ET,WAS,6.45
1786164149,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Tyler Higbee (13932748),Tyler Higbee,13932748,TE/FLEX,3900,LAR@DAL 12/15/2019 04:25PM ET,LAR,8.46
1786164150,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Jacob Hollister (13932752),Jacob Hollister,13932752,TE/FLEX,3800,SEA@CAR 12/15/2019 01:00PM ET,SEA,8.84
1786164151,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Giovani Bernard (13932290),Giovani Bernard,13932290,RB/FLEX,3800,NE@CIN 12/15/2019 01:00PM ET,CIN,4.6
1786164152,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Allen Lazard (13932530),Allen Lazard,13932530,WR/FLEX,3800,CHI@GB 12/15/2019 01:00PM ET,GB,5.85
1786164153,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Corey Davis (13932532),Corey Davis,13932532,WR/FLEX,3800,HOU@TEN 12/15/2019 01:00PM ET,TEN,7.58
1786164154,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Ryquell Armstead (13932288),Ryquell Armstead,13932288,RB/FLEX,3800,JAX@OAK 12/15/2019 04:05PM ET,JAX,2.42
1786164155,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,49ers  (13932919),49ers ,13932919,DST,3800,ATL@SF 12/15/2019 04:25PM ET,SF,11.62
1786164156,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Olabisi Johnson (13932534),Olabisi Johnson,13932534,WR/FLEX,3800,MIN@LAC 12/15/2019 04:05PM ET,MIN,5.19
1786164157,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Kyle Rudolph (13932750),Kyle Rudolph,13932750,TE/FLEX,3800,MIN@LAC 12/15/2019 04:05PM ET,MIN,8.02
1786164158,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,C.J. Prosise (13932296),C.J. Prosise,13932296,RB/FLEX,3700,SEA@CAR 12/15/2019 01:00PM ET,SEA,3.56
1786164159,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Josh Gordon (13932544),Josh Gordon,13932544,WR/FLEX,3700,SEA@CAR 12/15/2019 01:00PM ET,SEA,6.89
1786164160,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Seahawks  (13932920),Seahawks ,13932920,DST,3700,SEA@CAR 12/15/2019 01:00PM ET,SEA,8.54
1786164161,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Auden Tate (13932536),Auden Tate,13932536,WR/FLEX,3700,NE@CIN 12/15/2019 01:00PM ET,CIN,8.54
1786164162,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Phillip Dorsett II (13932542),Phillip Dorsett II,13932542,WR/FLEX,3700,NE@CIN 12/15/2019 01:00PM ET,NE,8.62
1786164163,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Justin Watson (13932546),Justin Watson,13932546,WR/FLEX,3700,TB@DET 12/15/2019 01:00PM ET,TB,1.48
1786164164,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Isaiah Ford (13932540),Isaiah Ford,13932540,WR/FLEX,3700,MIA@NYG 12/15/2019 01:00PM ET,MIA,3.62
1786164165,NFL $10K Dime Package [Just $0.10!] ,82688085,$0.10,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Dion Lewis (13932292),Dion Lewis,13932292,RB/FLEX,3700,HOU@TEN 12/15/2019 01:00PM ET,TEN,3.68
1786164126,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Adam Humphries (13932538),Adam Humphries,13932538,WR/FLEX,3700,HOU@TEN 12/15/2019 01:00PM ET,TEN,7.21
1786164127,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Jalen Richard (13932294),Jalen Richard,13932294,RB/FLEX,3700,JAX@OAK 12/15/2019 04:05PM ET,OAK,4.8
1786164128,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Jason Witten (13932754),Jason Witten,13932754,TE/FLEX,3700,LAR@DAL 12/15/2019 04:25PM ET,DAL,9.04
1786164129,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Buccaneers  (13932921),Buccaneers ,13932921,DST,3600,TB@DET 12/15/2019 01:00PM ET,TB,7.54
1786164130,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Jimmy Graham (13932756),Jimmy Graham,13932756,TE/FLEX,3600,CHI@GB 12/15/2019 01:00PM ET,GB,6.78
1786164131,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Kaden Smith (13932758),Kaden Smith,13932758,TE/FLEX,3600,MIA@NYG 12/15/2019 01:00PM ET,NYG,4.95
1786164132,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Steven Sims Jr. (13932548),Steven Sims Jr.,13932548,WR/FLEX,3600,PHI@WAS 12/15/2019 01:00PM ET,WAS,3.86
1786164133,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,RB,Chase Edmonds (13932298),Chase Edmonds,13932298,RB/FLEX,3600,CLE@ARI 12/15/2019 04:05PM ET,ARI,8.59
1786164134,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Chris Conley (13932550),Chris Conley,13932550,WR/FLEX,3600,JAX@OAK 12/15/2019 04:05PM ET,JAX,9.09
1786164135,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,David Moore (13932564),David Moore,13932564,WR/FLEX,3500,SEA@CAR 12/15/2019 01:00PM ET,SEA,4.69
1786164136,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Jarius Wright (13932568),Jarius Wright,13932568,WR/FLEX,3500,SEA@CAR 12/15/2019 01:00PM ET,CAR,3.78
1786164137,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Alex Erickson (13932554),Alex Erickson,13932554,WR/FLEX,3500,NE@CIN 12/15/2019 01:00PM ET,CIN,6.62
1786164138,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,N'Keal Harry (13932562),N'Keal Harry,13932562,WR/FLEX,3500,NE@CIN 12/15/2019 01:00PM ET,NE,3.75
1786164139,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,O.J. Howard (13932760),O.J. Howard,13932760,TE/FLEX,3500,TB@DET 12/15/2019 01:00PM ET,TB,6.24
1786164140,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Tim Patrick (13932556),Tim Patrick,13932556,WR/FLEX,3500,DEN@KC 12/15/2019 01:00PM ET,DEN,4
1786164141,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,DST,Chiefs  (13932923),Chiefs ,13932923,DST,3500,DEN@KC 12/15/2019 01:00PM ET,KC,8.77
1786164142,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,WR,Albert Wilson (13932560),Albert Wilson,13932560,WR/FLEX,3500,MIA@NYG 12/15/2019 01:00PM ET,MIA,5.1
1786164143,NFL $35K Quarter Jukebox [Just $0.25!] ,82688092,$0.25,Patrick Mahomes (13932126),Austin Ekeler (13932210),Christian McCaffrey (13932190),Kendrick Bourne (13932524),Tyreek Hill (13932416),John Ross III (13932528),Jeff Heuerman (13932798),Phillip Lindsay (13932222),Panthers (13932935),,TE,Jonnu Smith (13932762),Jonnu Smith,13932762,TE/FLEX,3500,HOU@TEN 12/15/2019 01:00PM ET,TEN,5.54
