Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
2270734651,NFL Wrangler Let the Games Begin,93172533,$0,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),T.Y. Hilton (15560572),Terry McLaurin (15560538) (LOCKED),Robert Woods (15560532) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,1. Column A lists all of your contest entries for this draftgroup
2270711717,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Brandon Aiyuk (15560564),T.Y. Hilton (15560572),DeVante Parker (15560544),George Kittle (15560848),Ezekiel Elliott (15560282),Jets (15561057) (LOCKED),,2. Your current lineup is listed next to each entry (blank for reservations)
2270711718,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Jarvis Landry (15560570),Deebo Samuel (15560562),Preston Williams (15560630),George Kittle (15560848),Ezekiel Elliott (15560282),WAS Football Team (15561055) (LOCKED),,3. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry
2270711719,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Brandon Aiyuk (15560564),Brandin Cooks (15560624) (LOCKED),Deebo Samuel (15560562),Mike Gesicki (15560862),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,4. Use data from the Name+ID column or the ID column; you cannot use just the player's name
2270711720,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),James Conner (15560286) (LOCKED),David Johnson (15560324) (LOCKED),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),DJ Moore (15560542) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Ravens (15561044) (LOCKED),,5. For faster processing only include entries you are changing in the file you upload
2270711721,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),Isaiah Wright (15560786) (LOCKED),Darren Waller (15560854) (LOCKED),Kareem Hunt (15560296),49ers (15561045),,
2270711722,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Jimmy Garoppolo (15560234),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Kendrick Bourne (15560620),DeVante Parker (15560544),Olamide Zaccheaus (15560814) (LOCKED),George Kittle (15560848),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2270711858,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Dak Prescott (15560220),Kenyan Drake (15560316) (LOCKED),David Johnson (15560324) (LOCKED),C.J. Board (15560698),Amari Cooper (15560514),DJ Moore (15560542) (LOCKED),Dalton Schultz (15560866),Kareem Hunt (15560296),Rams (15561042) (LOCKED),,RB,Sony Michel (15560344),Sony Michel,15560344,RB/FLEX,4500,Postponed,NE,10.2
2270711859,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Tyreek Hill (15560518) (LOCKED),Dontrelle Inman (15560650) (LOCKED),Terry McLaurin (15560538) (LOCKED),Tyler Higbee (15560858) (LOCKED),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,WR,Laviska Shenault Jr. (15560608) (LOCKED),Laviska Shenault Jr.,15560608,WR/FLEX,4500,In Progress,JAX,11.6
2270711860,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Dak Prescott (15560220),Clyde Edwards-Helaire (15560288) (LOCKED),Antonio Gibson (15560328) (LOCKED),Amari Cooper (15560514),Michael Gallup (15560558),Golden Tate (15560598),Darren Fells (15560894) (LOCKED),Jonathan Taylor (15560306),Steelers (15561043) (LOCKED),,WR,Sammy Watkins (15560610) (LOCKED),Sammy Watkins,15560610,WR/FLEX,4500,In Progress,KC,11.02
2270711861,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Deshaun Watson (15560222) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Todd Gurley II (15560314) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Will Fuller V (15560524) (LOCKED),Kenny Stills (15560654) (LOCKED),Evan Engram (15560870),Kareem Hunt (15560296),Eagles (15561053) (LOCKED),,WR,Tim Patrick (15560612),Tim Patrick,15560612,WR/FLEX,4400,Postponed,DEN,12.98
2270711862,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Daniel Jones (15560237),Clyde Edwards-Helaire (15560288) (LOCKED),Joe Mixon (15560302) (LOCKED),Michael Gallup (15560558),Darius Slayton (15560586),Golden Tate (15560598),George Kittle (15560848),Todd Gurley II (15560314) (LOCKED),Cardinals (15561041) (LOCKED),,QB,Alex Smith (15560261) (LOCKED),Alex Smith,15560261,QB,4400,In Progress,WAS,0
2270711863,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Daniel Jones (15560237),Clyde Edwards-Helaire (15560288) (LOCKED),James Robinson (15560290) (LOCKED),Cooper Kupp (15560528) (LOCKED),Darius Slayton (15560586),Golden Tate (15560598),Dalton Schultz (15560866),James Conner (15560286) (LOCKED),Chiefs (15561047) (LOCKED),,QB,John Wolford (15560262) (LOCKED),John Wolford,15560262,QB,4400,In Progress,LAR,0
2270711864,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Patrick Mahomes (15560218) (LOCKED),James Conner (15560286) (LOCKED),Kenyan Drake (15560316) (LOCKED),Nelson Agholor (15560656) (LOCKED),DJ Moore (15560542) (LOCKED),Sammy Watkins (15560610) (LOCKED),Travis Kelce (15560850) (LOCKED),David Johnson (15560324) (LOCKED),Rams (15561042) (LOCKED),,QB,Logan Woodside (15560260),Logan Woodside,15560260,QB,4400,Postponed,TEN,0
2270711865,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Deshaun Watson (15560222) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Todd Gurley II (15560314) (LOCKED),Randall Cobb (15560604) (LOCKED),Keelan Cole (15560592) (LOCKED),Brandin Cooks (15560624) (LOCKED),George Kittle (15560848),Kareem Hunt (15560296),Rams (15561042) (LOCKED),,RB,Zack Moss (15560346),Zack Moss,15560346,RB/FLEX,4400,Postponed,BUF,7.7
2270733989,NFL $4M Fantasy Football Millionaire [$1M to 1st + ToC Entry],93673931,$20,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),T.Y. Hilton (15560572),Terry McLaurin (15560538) (LOCKED),Robert Woods (15560532) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,TE,Dallas Goedert (15560872) (LOCKED),Dallas Goedert,15560872,TE/FLEX,4400,In Progress,PHI,11.93
2270734652,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Brandon Aiyuk (15560564),T.Y. Hilton (15560572),DeVante Parker (15560544),George Kittle (15560848),Ezekiel Elliott (15560282),Jets (15561057) (LOCKED),,QB,Robert Griffin III (15560263) (LOCKED),Robert Griffin III,15560263,QB,4400,In Progress,BAL,-0.22
2270734653,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Jarvis Landry (15560570),Deebo Samuel (15560562),Preston Williams (15560630),George Kittle (15560848),Ezekiel Elliott (15560282),WAS Football Team (15561055) (LOCKED),,QB,Mike Glennon (15560259) (LOCKED),Mike Glennon,15560259,QB,4400,In Progress,JAX,0
2270734654,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Brandon Aiyuk (15560564),Brandin Cooks (15560624) (LOCKED),Deebo Samuel (15560562),Mike Gesicki (15560862),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,QB,Marcus Mariota (15560258) (LOCKED),Marcus Mariota,15560258,QB,4400,In Progress,LV,0
2270734655,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),James Conner (15560286) (LOCKED),David Johnson (15560324) (LOCKED),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),DJ Moore (15560542) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Ravens (15561044) (LOCKED),,WR,Mecole Hardman (15560614) (LOCKED),Mecole Hardman,15560614,WR/FLEX,4400,In Progress,KC,9.92
2270734656,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),Isaiah Wright (15560786) (LOCKED),Darren Waller (15560854) (LOCKED),Kareem Hunt (15560296),49ers (15561045),,RB,Damien Harris (15560352),Damien Harris,15560352,RB/FLEX,4300,Postponed,NE,13
2270734657,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Joe Mixon (15560302) (LOCKED),James Robinson (15560290) (LOCKED),Kendrick Bourne (15560620),DeVante Parker (15560544),Olamide Zaccheaus (15560814) (LOCKED),George Kittle (15560848),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,WR,N'Keal Harry (15560618),N'Keal Harry,15560618,WR/FLEX,4300,Postponed,NE,9.95
2270734658,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Kenyan Drake (15560316) (LOCKED),Antonio Gibson (15560328) (LOCKED),Brandon Aiyuk (15560564),DJ Moore (15560542) (LOCKED),Preston Williams (15560630),George Kittle (15560848),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,QB,Ryan Finley (15560264) (LOCKED),Ryan Finley,15560264,QB,4300,In Progress,CIN,0
2270734659,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),DeAndre Hopkins (15560510) (LOCKED),Dontrelle Inman (15560650) (LOCKED),Terry McLaurin (15560538) (LOCKED),Tyler Higbee (15560858) (LOCKED),Ezekiel Elliott (15560282),Cowboys (15561050),,RB,J.K. Dobbins (15560350) (LOCKED),J.K. Dobbins,15560350,RB/FLEX,4300,In Progress,BAL,8.1
2270734660,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),T.Y. Hilton (15560572),Laviska Shenault Jr. (15560608) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,RB,Nyheim Hines (15560348),Nyheim Hines,15560348,RB/FLEX,4300,IND@CLE 10/11/2020 04:25PM ET,IND,11.25
2270734661,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Clyde Edwards-Helaire (15560288) (LOCKED),Todd Gurley II (15560314) (LOCKED),Brandin Cooks (15560624) (LOCKED),DeVante Parker (15560544),Deebo Samuel (15560562),George Kittle (15560848),Ezekiel Elliott (15560282),Bengals (15561060) (LOCKED),,WR,Michael Pittman Jr. (15560616),Michael Pittman Jr.,15560616,WR/FLEX,4300,IND@CLE 10/11/2020 04:25PM ET,IND,5.43
2270734662,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Antonio Gibson (15560328) (LOCKED),Kendrick Bourne (15560620),DeVante Parker (15560544),Deebo Samuel (15560562),Darren Waller (15560854) (LOCKED),Ezekiel Elliott (15560282),Ravens (15561044) (LOCKED),,RB,Phillip Lindsay (15560356),Phillip Lindsay,15560356,RB/FLEX,4200,Postponed,DEN,4.5
2270734663,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Kendrick Bourne (15560620),Isaiah Ford (15560658),Tyreek Hill (15560518) (LOCKED),George Kittle (15560848),Jonathan Taylor (15560306),Jaguars (15561052) (LOCKED),,DST,Patriots  (15561040),Patriots ,15561040,DST,4200,Postponed,NE,9
2270734664,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Derek Carr (15560240) (LOCKED),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),Brandin Cooks (15560624) (LOCKED),Tyreek Hill (15560518) (LOCKED),Henry Ruggs III (15560594) (LOCKED),Darren Waller (15560854) (LOCKED),Ezekiel Elliott (15560282),WAS Football Team (15561055) (LOCKED),,WR,Andy Isabella (15560622) (LOCKED),Andy Isabella,15560622,WR/FLEX,4200,In Progress,ARI,7.78
2270734665,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Keelan Cole (15560592) (LOCKED),Brandin Cooks (15560624) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Travis Kelce (15560850) (LOCKED),Jonathan Taylor (15560306),49ers (15561045),,RB,Reggie Bonnafon (15560360) (LOCKED),Reggie Bonnafon,15560360,RB/FLEX,4200,In Progress,CAR,8.35
2270734666,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Mike Davis (15560300) (LOCKED),Antonio Gibson (15560328) (LOCKED),DJ Chark Jr. (15560526) (LOCKED),Will Fuller V (15560524) (LOCKED),Diontae Johnson (15560552) (LOCKED),Tyler Eifert (15560892) (LOCKED),Ezekiel Elliott (15560282),Jets (15561057) (LOCKED),,QB,Jalen Hurts (15560267) (LOCKED),Jalen Hurts,15560267,QB,4200,In Progress,PHI,0.87
2270734667,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Kareem Hunt (15560296),David Johnson (15560324) (LOCKED),Isaiah Ford (15560658),DJ Moore (15560542) (LOCKED),Deebo Samuel (15560562),George Kittle (15560848),Ezekiel Elliott (15560282),Chiefs (15561047) (LOCKED),,RB,Matt Breida (15560358),Matt Breida,15560358,RB/FLEX,4200,MIA@SF 10/11/2020 04:05PM ET,MIA,3.82
2270734668,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),Antonio Gibson (15560328) (LOCKED),Mecole Hardman (15560614) (LOCKED),Tyreek Hill (15560518) (LOCKED),Henry Ruggs III (15560594) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),49ers (15561045),,WR,Kendrick Bourne (15560620),Kendrick Bourne,15560620,WR/FLEX,4200,MIA@SF 10/11/2020 04:05PM ET,SF,8.18
2270734669,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Terry McLaurin (15560538) (LOCKED),Robert Woods (15560532) (LOCKED),Olamide Zaccheaus (15560814) (LOCKED),Tyler Higbee (15560858) (LOCKED),Jonathan Taylor (15560306),Raiders (15561063) (LOCKED),,QB,Colt McCoy (15560266),Colt McCoy,15560266,QB,4200,NYG@DAL 10/11/2020 04:25PM ET,NYG,0
2270734670,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Mike Davis (15560300) (LOCKED),Kenyan Drake (15560316) (LOCKED),Brandin Cooks (15560624) (LOCKED),Cooper Kupp (15560528) (LOCKED),Robert Woods (15560532) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Cowboys (15561050),,RB,Dion Lewis (15560354),Dion Lewis,15560354,RB/FLEX,4200,NYG@DAL 10/11/2020 04:25PM ET,NYG,5.38
2270734671,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),James Conner (15560286) (LOCKED),Mike Davis (15560300) (LOCKED),Brandin Cooks (15560624) (LOCKED),DeVante Parker (15560544),Laviska Shenault Jr. (15560608) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),Cardinals (15561041) (LOCKED),,QB,Case Keenum (15560265),Case Keenum,15560265,QB,4200,IND@CLE 10/11/2020 04:25PM ET,CLE,0
2270734672,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Clyde Edwards-Helaire (15560288) (LOCKED),James Robinson (15560290) (LOCKED),Brandon Aiyuk (15560564),Isaiah Ford (15560658),Russell Gage (15560566) (LOCKED),George Kittle (15560848),Ezekiel Elliott (15560282),Eagles (15561053) (LOCKED),,TE,Mo Alie-Cox (15560874),Mo Alie-Cox,15560874,TE/FLEX,4200,IND@CLE 10/11/2020 04:25PM ET,IND,11.35
2270734673,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Philip Rivers (15560230),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Odell Beckham Jr. (15560530),Tyreek Hill (15560518) (LOCKED),T.Y. Hilton (15560572),Trey Burton (15560912),Ezekiel Elliott (15560282),49ers (15561045),,QB,Chris Streveler (15560272) (LOCKED),Chris Streveler,15560272,QB,4100,In Progress,ARI,0.1
2270734674,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Mike Davis (15560300) (LOCKED),David Johnson (15560324) (LOCKED),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),Josh Reynolds (15560634) (LOCKED),Eric Ebron (15560878) (LOCKED),Ezekiel Elliott (15560282),Chiefs (15561047) (LOCKED),,DST,Cardinals  (15561041) (LOCKED),Cardinals ,15561041,DST,4100,In Progress,ARI,5
2270734675,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),James Robinson (15560290) (LOCKED),Terry McLaurin (15560538) (LOCKED),DJ Moore (15560542) (LOCKED),Isaiah Wright (15560786) (LOCKED),Tyler Higbee (15560858) (LOCKED),Ezekiel Elliott (15560282),Steelers (15561043) (LOCKED),,QB,Kyle Allen (15560271) (LOCKED),Kyle Allen,15560271,QB,4100,In Progress,WAS,0
2270734676,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),Randall Cobb (15560604) (LOCKED),Cooper Kupp (15560528) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Tyler Eifert (15560892) (LOCKED),Kareem Hunt (15560296),Cardinals (15561041) (LOCKED),,WR,Jalen Reagor (15560626) (LOCKED),Jalen Reagor,15560626,WR/FLEX,4100,In Progress,PHI,7.3
2270734677,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Mike Davis (15560300) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Brandon Aiyuk (15560564),DeVante Parker (15560544),Deebo Samuel (15560562),Dalton Schultz (15560866),James Robinson (15560290) (LOCKED),Colts (15561049),,WR,Chase Claypool (15560632) (LOCKED),Chase Claypool,15560632,WR/FLEX,4100,In Progress,PIT,9.3
2270734678,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),Chris Conley (15560664) (LOCKED),Will Fuller V (15560524) (LOCKED),Diontae Johnson (15560552) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),49ers (15561045),,RB,Giovani Bernard (15560362) (LOCKED),Giovani Bernard,15560362,RB/FLEX,4100,In Progress,CIN,6.18
2270734679,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),Clyde Edwards-Helaire (15560288) (LOCKED),Joe Mixon (15560302) (LOCKED),DeAndre Hopkins (15560510) (LOCKED),Terry McLaurin (15560538) (LOCKED),Josh Reynolds (15560634) (LOCKED),Logan Thomas (15560884) (LOCKED),Ezekiel Elliott (15560282),Chiefs (15561047) (LOCKED),,RB,Duke Johnson (15560364) (LOCKED),Duke Johnson,15560364,RB/FLEX,4100,In Progress,HOU,4.45
2270734680,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Baker Mayfield (15560231),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Odell Beckham Jr. (15560530),T.Y. Hilton (15560572),Jarvis Landry (15560570),Eric Ebron (15560878) (LOCKED),Ezekiel Elliott (15560282),Cowboys (15561050),,WR,Brandin Cooks (15560624) (LOCKED),Brandin Cooks,15560624,WR/FLEX,4100,In Progress,HOU,5.95
2270734681,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Mecole Hardman (15560614) (LOCKED),Sammy Watkins (15560610) (LOCKED),Preston Williams (15560630),Darren Waller (15560854) (LOCKED),Ezekiel Elliott (15560282),Jets (15561057) (LOCKED),,QB,Nathan Peterman (15560269) (LOCKED),Nathan Peterman,15560269,QB,4100,In Progress,LV,0
2270734682,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Patrick Mahomes (15560218) (LOCKED),Todd Gurley II (15560314) (LOCKED),David Johnson (15560324) (LOCKED),Tyreek Hill (15560518) (LOCKED),Chris Hogan (15560674) (LOCKED),Sammy Watkins (15560610) (LOCKED),Darren Waller (15560854) (LOCKED),Ezekiel Elliott (15560282),Colts (15561049),,QB,Chad Henne (15560270) (LOCKED),Chad Henne,15560270,QB,4100,In Progress,KC,0
2270734683,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jared Goff (15560224) (LOCKED),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),Chris Hogan (15560674) (LOCKED),Dontrelle Inman (15560650) (LOCKED),Cooper Kupp (15560528) (LOCKED),Tyler Higbee (15560858) (LOCKED),Ezekiel Elliott (15560282),Steelers (15561043) (LOCKED),,WR,Preston Williams (15560630),Preston Williams,15560630,WR/FLEX,4100,MIA@SF 10/11/2020 04:05PM ET,MIA,6.22
2270734684,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),Clyde Edwards-Helaire (15560288) (LOCKED),David Johnson (15560324) (LOCKED),Brandon Aiyuk (15560564),Kendrick Bourne (15560620),DJ Moore (15560542) (LOCKED),Mike Gesicki (15560862),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,QB,Andy Dalton (15560268),Andy Dalton,15560268,QB,4100,NYG@DAL 10/11/2020 04:25PM ET,DAL,0
2270734685,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Mike Davis (15560300) (LOCKED),Joe Mixon (15560302) (LOCKED),Odell Beckham Jr. (15560530),Randall Cobb (15560604) (LOCKED),Brandin Cooks (15560624) (LOCKED),Tyler Eifert (15560892) (LOCKED),Ezekiel Elliott (15560282),Rams (15561042) (LOCKED),,WR,Parris Campbell (15560628),Parris Campbell,15560628,WR/FLEX,4100,IND@CLE 10/11/2020 04:25PM ET,IND,7.35
2270734686,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Gardner Minshew II (15560225) (LOCKED),James Conner (15560286) (LOCKED),Mike Davis (15560300) (LOCKED),Chris Conley (15560664) (LOCKED),Will Fuller V (15560524) (LOCKED),Laviska Shenault Jr. (15560608) (LOCKED),Darren Waller (15560854) (LOCKED),Ezekiel Elliott (15560282),Bengals (15561060) (LOCKED),,TE,Austin Hooper (15560876),Austin Hooper,15560876,TE/FLEX,4100,IND@CLE 10/11/2020 04:25PM ET,CLE,6.9
2270734687,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Philip Rivers (15560230),Mike Davis (15560300) (LOCKED),James Robinson (15560290) (LOCKED),T.Y. Hilton (15560572),DeVante Parker (15560544),Zach Pascal (15560602),Austin Hooper (15560876),Ezekiel Elliott (15560282),Steelers (15561043) (LOCKED),,RB,J.J. Taylor (15560502),J.J. Taylor,15560502,RB/FLEX,4000,Postponed,NE,2.8
2270734688,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Mike Davis (15560300) (LOCKED),Antonio Gibson (15560328) (LOCKED),Randall Cobb (15560604) (LOCKED),Keelan Cole (15560592) (LOCKED),DeAndre Hopkins (15560510) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),Colts (15561049),,RB,Jakob Johnson (15560504),Jakob Johnson,15560504,RB/FLEX,4000,Postponed,NE,2.18
2270734689,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Jimmy Garoppolo (15560234),James Conner (15560286) (LOCKED),David Johnson (15560324) (LOCKED),Robby Anderson (15560546) (LOCKED),Kendrick Bourne (15560620),Preston Williams (15560630),George Kittle (15560848),Ezekiel Elliott (15560282),Steelers (15561043) (LOCKED),,RB,Royce Freeman (15560506),Royce Freeman,15560506,RB/FLEX,4000,Postponed,DEN,3.22
2270734690,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Kyle Allen (15560271) (LOCKED),Todd Gurley II (15560314) (LOCKED),James Robinson (15560290) (LOCKED),Dontrelle Inman (15560650) (LOCKED),Cooper Kupp (15560528) (LOCKED),Terry McLaurin (15560538) (LOCKED),George Kittle (15560848),Ezekiel Elliott (15560282),Eagles (15561053) (LOCKED),,RB,LeVante Bellamy (15560508),LeVante Bellamy,15560508,RB/FLEX,4000,Postponed,DEN,0
2270734691,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Mike Davis (15560300) (LOCKED),Ezekiel Elliott (15560282),DJ Chark Jr. (15560526) (LOCKED),Terry McLaurin (15560538) (LOCKED),Kenny Stills (15560654) (LOCKED),Darren Fells (15560894) (LOCKED),Jonathan Taylor (15560306),Cowboys (15561050),,QB,James Morgan (15560279) (LOCKED),James Morgan,15560279,QB,4000,In Progress,NYJ,0
2270734692,NFL $125K mini-MAX [150 Entry Max],93720150,$0.50,Deshaun Watson (15560222) (LOCKED),Antonio Gibson (15560328) (LOCKED),Kareem Hunt (15560296),DJ Chark Jr. (15560526) (LOCKED),Brandin Cooks (15560624) (LOCKED),DJ Moore (15560542) (LOCKED),Darren Fells (15560894) (LOCKED),Ezekiel Elliott (15560282),49ers (15561045),,RB,Frank Gore (15560366) (LOCKED),Frank Gore,15560366,RB/FLEX,4000,In Progress,NYJ,5.12
